case_id,pkt_id,case_name,start_slot,src_rid,dst_rid,msg_class,class_name,vc_id,pkt_len,body_cnt,timeout_cycles,flits
396,396,CASE-A,0,1,8,0,REQ,0,1,0,300,2210C400
397,397,CASE-A,0,0,1,0,REQ,1,1,0,300,1000C400
398,398,CASE-A,0,4,0,0,REQ,1,1,0,300,0011C400
399,399,CASE-A,0,4,0,0,REQ,0,1,0,300,0011C400
400,400,CASE-A,0,1,6,0,REQ,1,1,0,300,0210C400
401,401,CASE-A,0,1,0,0,REQ,1,1,0,300,0010C400
402,402,CASE-A,0,0,3,0,REQ,0,1,0,300,0100C400
403,403,CASE-A,0,4,3,0,REQ,1,1,0,300,0111C400
404,404,CASE-A,0,0,8,0,REQ,1,1,0,300,2200C400
405,405,CASE-A,0,2,8,0,REQ,0,1,0,300,2220C400
406,406,CASE-A,0,5,0,0,REQ,0,1,0,300,0021C400
407,407,CASE-A,0,6,2,0,REQ,0,1,0,300,2002C400
408,408,CASE-A,0,3,8,0,REQ,0,1,0,300,2201C400
409,409,CASE-A,0,6,3,0,REQ,1,1,0,300,0102C400
410,410,CASE-A,0,2,3,0,REQ,0,1,0,300,0120C400
411,411,CASE-A,0,1,6,0,REQ,1,1,0,300,0210C400
412,412,CASE-A,0,5,2,0,REQ,0,1,0,300,2021C400
413,413,CASE-A,0,3,7,0,REQ,1,1,0,300,1201C400
414,414,CASE-A,0,4,7,0,REQ,1,1,0,300,1211C400
415,415,CASE-A,0,7,0,0,REQ,1,1,0,300,0012C400
416,416,CASE-A,0,8,4,0,REQ,0,1,0,300,1122C400
417,417,CASE-A,0,4,3,0,REQ,1,1,0,300,0111C400
418,418,CASE-A,0,7,3,0,REQ,1,1,0,300,0112C400
419,419,CASE-A,0,1,2,0,REQ,1,1,0,300,2010C400
420,420,CASE-A,0,2,3,0,REQ,0,1,0,300,0120C400
421,421,CASE-A,0,6,0,0,REQ,1,1,0,300,0002C400
422,422,CASE-A,0,0,2,0,REQ,1,1,0,300,2000C400
423,423,CASE-A,0,2,6,0,REQ,1,1,0,300,0220C400
424,424,CASE-A,0,7,1,0,REQ,1,1,0,300,1012C400
425,425,CASE-A,0,6,8,0,REQ,1,1,0,300,2202C400
426,426,CASE-A,0,3,7,0,REQ,1,1,0,300,1201C400
427,427,CASE-A,0,7,0,0,REQ,0,1,0,300,0012C400
428,428,CASE-A,0,0,1,0,REQ,1,1,0,300,1000C400
429,429,CASE-A,0,2,1,0,REQ,1,1,0,300,1020C400
430,430,CASE-A,0,1,6,0,REQ,0,1,0,300,0210C400
431,431,CASE-A,0,0,1,0,REQ,0,1,0,300,1000C400
432,432,CASE-A,0,2,7,0,REQ,0,1,0,300,1220C400
433,433,CASE-A,0,2,4,0,REQ,1,1,0,300,1120C400
434,434,CASE-A,0,2,0,0,REQ,0,1,0,300,0020C400
435,435,CASE-A,0,5,8,0,REQ,0,1,0,300,2221C400
436,436,CASE-A,0,6,4,0,REQ,1,1,0,300,1102C400
437,437,CASE-A,0,2,8,0,REQ,0,1,0,300,2220C400
438,438,CASE-A,0,0,7,0,REQ,1,1,0,300,1200C400
439,439,CASE-A,0,2,7,0,REQ,1,1,0,300,1220C400
440,440,CASE-A,0,4,2,0,REQ,0,1,0,300,2011C400
441,441,CASE-A,0,6,5,0,REQ,1,1,0,300,2102C400
442,442,CASE-A,0,4,1,0,REQ,1,1,0,300,1011C400
443,443,CASE-A,0,8,3,0,REQ,1,1,0,300,0122C400
444,444,CASE-A,0,0,1,0,REQ,1,1,0,300,1000C400
445,445,CASE-A,0,5,3,0,REQ,0,1,0,300,0121C400
446,446,CASE-A,0,1,3,0,REQ,1,1,0,300,0110C400
447,447,CASE-A,0,8,6,0,REQ,1,1,0,300,0222C400
448,448,CASE-A,0,1,5,0,REQ,0,1,0,300,2110C400
449,449,CASE-A,0,3,4,0,REQ,0,1,0,300,1101C400
450,450,CASE-A,0,7,2,0,REQ,1,1,0,300,2012C400
451,451,CASE-A,0,4,8,0,REQ,1,1,0,300,2211C400
452,452,CASE-A,0,0,4,0,REQ,0,1,0,300,1100C400
453,453,CASE-A,0,4,1,0,REQ,1,1,0,300,1011C400
454,454,CASE-A,0,7,3,0,REQ,0,1,0,300,0112C400
455,455,CASE-A,0,4,1,0,REQ,1,1,0,300,1011C400
456,456,CASE-A,0,1,4,0,REQ,0,1,0,300,1110C400
457,457,CASE-A,0,5,0,0,REQ,1,1,0,300,0021C400
458,458,CASE-A,0,8,1,0,REQ,1,1,0,300,1022C400
459,459,CASE-A,0,4,7,0,REQ,1,1,0,300,1211C400
460,460,CASE-A,0,0,7,0,REQ,0,1,0,300,1200C400
461,461,CASE-A,0,0,4,0,REQ,1,1,0,300,1100C400
462,462,CASE-A,0,0,8,0,REQ,0,1,0,300,2200C400
463,463,CASE-A,0,1,7,0,REQ,1,1,0,300,1210C400
464,464,CASE-A,0,5,3,0,REQ,1,1,0,300,0121C400
465,465,CASE-A,0,3,6,0,REQ,1,1,0,300,0201C400
466,466,CASE-A,0,3,7,0,REQ,1,1,0,300,1201C400
467,467,CASE-A,0,1,8,0,REQ,1,1,0,300,2210C400
468,468,CASE-A,0,1,0,0,REQ,1,1,0,300,0010C400
469,469,CASE-A,0,6,2,0,REQ,0,1,0,300,2002C400
470,470,CASE-A,0,1,4,0,REQ,0,1,0,300,1110C400
471,471,CASE-A,0,1,4,0,REQ,1,1,0,300,1110C400
472,472,CASE-A,0,1,8,0,REQ,1,1,0,300,2210C400
473,473,CASE-A,0,6,7,0,REQ,1,1,0,300,1202C400
474,474,CASE-A,0,8,0,0,REQ,1,1,0,300,0022C400
475,475,CASE-A,0,2,1,0,REQ,1,1,0,300,1020C400
476,476,CASE-A,0,3,8,0,REQ,0,1,0,300,2201C400
477,477,CASE-A,0,3,5,0,REQ,1,1,0,300,2101C400
478,478,CASE-A,0,7,1,0,REQ,1,1,0,300,1012C400
479,479,CASE-A,0,7,1,0,REQ,1,1,0,300,1012C400
480,480,CASE-A,0,1,6,0,REQ,0,1,0,300,0210C400
481,481,CASE-A,0,0,7,0,REQ,0,1,0,300,1200C400
482,482,CASE-A,0,3,7,0,REQ,0,1,0,300,1201C400
483,483,CASE-A,0,5,7,0,REQ,0,1,0,300,1221C400
484,484,CASE-A,0,0,6,0,REQ,1,1,0,300,0200C400
485,485,CASE-A,0,4,8,0,REQ,0,1,0,300,2211C400
486,486,CASE-A,0,4,2,0,REQ,1,1,0,300,2011C400
487,487,CASE-A,0,4,2,0,REQ,0,1,0,300,2011C400
488,488,CASE-A,0,0,4,0,REQ,1,1,0,300,1100C400
489,489,CASE-A,0,7,1,0,REQ,1,1,0,300,1012C400
490,490,CASE-A,0,2,5,0,REQ,1,1,0,300,2120C400
491,491,CASE-A,0,3,4,0,REQ,0,1,0,300,1101C400
492,492,CASE-A,0,1,5,0,REQ,0,1,0,300,2110C400
493,493,CASE-A,0,8,7,0,REQ,0,1,0,300,1222C400
494,494,CASE-A,0,8,5,0,REQ,0,1,0,300,2122C400
495,495,CASE-A,0,0,4,0,REQ,0,1,0,300,1100C400
496,496,CASE-A,0,1,8,0,REQ,0,1,0,300,2210C400
497,497,CASE-A,0,8,1,0,REQ,1,1,0,300,1022C400
498,498,CASE-A,0,0,1,0,REQ,0,1,0,300,1000C400
499,499,CASE-A,0,7,5,0,REQ,1,1,0,300,2112C400
500,256,CASE-B,0,0,7,0,REQ,1,1,0,300,1200C400
500,257,CASE-B,0,1,8,0,REQ,0,1,0,300,2210C400
501,258,CASE-B,0,1,4,0,REQ,0,1,0,300,1110C400
501,259,CASE-B,0,6,5,0,REQ,1,1,0,300,2102C400
502,260,CASE-B,0,5,8,0,REQ,1,1,0,300,2221C400
502,261,CASE-B,0,8,3,0,REQ,1,1,0,300,0122C400
503,262,CASE-B,0,3,5,0,REQ,1,1,0,300,2101C400
503,263,CASE-B,0,0,3,0,REQ,1,1,0,300,0100C400
504,264,CASE-B,0,5,4,0,REQ,1,1,0,300,1121C400
504,265,CASE-B,0,8,5,0,REQ,1,1,0,300,2122C400
505,266,CASE-B,0,6,5,0,REQ,1,1,0,300,2102C400
505,267,CASE-B,0,0,8,0,REQ,1,1,0,300,2200C400
506,268,CASE-B,0,7,4,0,REQ,1,1,0,300,1112C400
506,269,CASE-B,0,3,8,0,REQ,1,1,0,300,2201C400
507,270,CASE-B,0,1,2,0,REQ,0,1,0,300,2010C400
507,271,CASE-B,0,6,3,0,REQ,1,1,0,300,0102C400
508,272,CASE-B,0,2,6,0,REQ,0,1,0,300,0220C400
508,273,CASE-B,0,4,8,0,REQ,0,1,0,300,2211C400
509,274,CASE-B,0,1,0,0,REQ,1,1,0,300,0010C400
509,275,CASE-B,0,7,5,0,REQ,1,1,0,300,2112C400
510,276,CASE-B,0,0,5,0,REQ,1,1,0,300,2100C400
510,277,CASE-B,0,6,2,0,REQ,0,1,0,300,2002C400
511,278,CASE-B,0,3,4,0,REQ,0,1,0,300,1101C400
511,279,CASE-B,0,6,5,0,REQ,0,1,0,300,2102C400
512,280,CASE-B,0,3,7,0,REQ,1,1,0,300,1201C400
512,281,CASE-B,0,4,0,0,REQ,0,1,0,300,0011C400
513,282,CASE-B,0,7,1,0,REQ,0,1,0,300,1012C400
513,283,CASE-B,0,8,6,0,REQ,1,1,0,300,0222C400
514,284,CASE-B,0,1,0,0,REQ,1,1,0,300,0010C400
514,285,CASE-B,0,7,1,0,REQ,0,1,0,300,1012C400
515,286,CASE-B,0,0,5,0,REQ,1,1,0,300,2100C400
515,287,CASE-B,0,6,7,0,REQ,0,1,0,300,1202C400
516,288,CASE-B,0,2,5,0,REQ,0,1,0,300,2120C400
516,289,CASE-B,0,7,4,0,REQ,0,1,0,300,1112C400
517,290,CASE-B,0,1,2,0,REQ,0,1,0,300,2010C400
517,291,CASE-B,0,7,0,0,REQ,0,1,0,300,0012C400
518,292,CASE-B,0,5,8,0,REQ,0,1,0,300,2221C400
518,293,CASE-B,0,1,0,0,REQ,0,1,0,300,0010C400
519,294,CASE-B,0,4,1,0,REQ,1,1,0,300,1011C400
519,295,CASE-B,0,5,1,0,REQ,0,1,0,300,1021C400
520,296,CASE-B,0,4,0,0,REQ,1,1,0,300,0011C400
520,297,CASE-B,0,0,1,0,REQ,1,1,0,300,1000C400
521,298,CASE-B,0,6,0,0,REQ,0,1,0,300,0002C400
521,299,CASE-B,0,1,0,0,REQ,1,1,0,300,0010C400
522,300,CASE-B,0,4,2,0,REQ,1,1,0,300,2011C400
522,301,CASE-B,0,3,4,0,REQ,1,1,0,300,1101C400
523,302,CASE-B,0,3,0,0,REQ,0,1,0,300,0001C400
523,303,CASE-B,0,5,4,0,REQ,0,1,0,300,1121C400
524,304,CASE-B,0,7,1,0,REQ,1,1,0,300,1012C400
524,305,CASE-B,0,8,5,0,REQ,0,1,0,300,2122C400
525,306,CASE-B,0,6,7,0,REQ,1,1,0,300,1202C400
525,307,CASE-B,0,5,2,0,REQ,1,1,0,300,2021C400
526,308,CASE-B,0,5,0,0,REQ,0,1,0,300,0021C400
526,309,CASE-B,0,2,7,0,REQ,0,1,0,300,1220C400
527,310,CASE-B,0,7,2,0,REQ,1,1,0,300,2012C400
527,311,CASE-B,0,4,2,0,REQ,0,1,0,300,2011C400
528,312,CASE-B,0,6,1,0,REQ,1,1,0,300,1002C400
528,313,CASE-B,0,8,2,0,REQ,1,1,0,300,2022C400
529,314,CASE-B,0,5,1,0,REQ,0,1,0,300,1021C400
529,315,CASE-B,0,4,7,0,REQ,0,1,0,300,1211C400
530,316,CASE-B,0,8,6,0,REQ,1,1,0,300,0222C400
530,317,CASE-B,0,1,7,0,REQ,1,1,0,300,1210C400
531,318,CASE-B,0,1,2,0,REQ,1,1,0,300,2010C400
531,319,CASE-B,0,5,6,0,REQ,1,1,0,300,0221C400
532,320,CASE-B,0,7,0,0,REQ,0,1,0,300,0012C400
532,321,CASE-B,0,2,5,0,REQ,0,1,0,300,2120C400
533,322,CASE-B,0,1,0,0,REQ,1,1,0,300,0010C400
533,323,CASE-B,0,3,1,0,REQ,0,1,0,300,1001C400
534,324,CASE-B,0,0,3,0,REQ,0,1,0,300,0100C400
534,325,CASE-B,0,1,3,0,REQ,0,1,0,300,0110C400
535,326,CASE-B,0,8,7,0,REQ,1,1,0,300,1222C400
535,327,CASE-B,0,1,8,0,REQ,1,1,0,300,2210C400
536,328,CASE-B,0,4,6,0,REQ,0,1,0,300,0211C400
536,329,CASE-B,0,0,2,0,REQ,1,1,0,300,2000C400
537,330,CASE-B,0,2,7,0,REQ,0,1,0,300,1220C400
537,331,CASE-B,0,7,2,0,REQ,0,1,0,300,2012C400
538,332,CASE-B,0,4,1,0,REQ,0,1,0,300,1011C400
538,333,CASE-B,0,5,1,0,REQ,1,1,0,300,1021C400
539,334,CASE-B,0,7,4,0,REQ,1,1,0,300,1112C400
539,335,CASE-B,0,0,4,0,REQ,0,1,0,300,1100C400
540,336,CASE-B,0,4,5,0,REQ,1,1,0,300,2111C400
540,337,CASE-B,0,2,0,0,REQ,1,1,0,300,0020C400
541,338,CASE-B,0,8,3,0,REQ,0,1,0,300,0122C400
541,339,CASE-B,0,6,8,0,REQ,1,1,0,300,2202C400
542,340,CASE-B,0,7,0,0,REQ,1,1,0,300,0012C400
542,341,CASE-B,0,1,8,0,REQ,1,1,0,300,2210C400
543,342,CASE-B,0,3,0,0,REQ,0,1,0,300,0001C400
543,343,CASE-B,0,4,8,0,REQ,1,1,0,300,2211C400
544,344,CASE-B,0,8,4,0,REQ,0,1,0,300,1122C400
544,345,CASE-B,0,6,1,0,REQ,1,1,0,300,1002C400
545,346,CASE-B,0,3,6,0,REQ,0,1,0,300,0201C400
545,347,CASE-B,0,2,1,0,REQ,0,1,0,300,1020C400
546,348,CASE-B,0,7,1,0,REQ,0,1,0,300,1012C400
546,349,CASE-B,0,1,4,0,REQ,0,1,0,300,1110C400
547,350,CASE-B,0,0,7,0,REQ,0,1,0,300,1200C400
547,351,CASE-B,0,3,7,0,REQ,0,1,0,300,1201C400
548,352,CASE-B,0,8,2,0,REQ,1,1,0,300,2022C400
548,353,CASE-B,0,7,2,0,REQ,1,1,0,300,2012C400
549,354,CASE-B,0,8,4,0,REQ,0,1,0,300,1122C400
549,355,CASE-B,0,5,4,0,REQ,1,1,0,300,1121C400
550,356,CASE-B,0,6,2,0,REQ,1,1,0,300,2002C400
550,357,CASE-B,0,1,7,0,REQ,0,1,0,300,1210C400
551,358,CASE-B,0,7,8,0,REQ,1,1,0,300,2212C400
551,359,CASE-B,0,5,8,0,REQ,0,1,0,300,2221C400
552,360,CASE-B,0,1,8,0,REQ,0,1,0,300,2210C400
552,361,CASE-B,0,7,8,0,REQ,0,1,0,300,2212C400
553,362,CASE-B,0,5,7,0,REQ,0,1,0,300,1221C400
553,363,CASE-B,0,0,6,0,REQ,0,1,0,300,0200C400
554,364,CASE-B,0,2,8,0,REQ,1,1,0,300,2220C400
554,365,CASE-B,0,3,6,0,REQ,0,1,0,300,0201C400
555,366,CASE-B,0,0,7,0,REQ,0,1,0,300,1200C400
555,367,CASE-B,0,6,5,0,REQ,1,1,0,300,2102C400
556,368,CASE-B,0,7,3,0,REQ,0,1,0,300,0112C400
556,369,CASE-B,0,8,3,0,REQ,1,1,0,300,0122C400
557,370,CASE-B,0,5,8,0,REQ,0,1,0,300,2221C400
557,371,CASE-B,0,3,1,0,REQ,0,1,0,300,1001C400
558,372,CASE-B,0,1,0,0,REQ,1,1,0,300,0010C400
558,373,CASE-B,0,0,5,0,REQ,1,1,0,300,2100C400
559,374,CASE-B,0,2,7,0,REQ,0,1,0,300,1220C400
559,375,CASE-B,0,8,1,0,REQ,1,1,0,300,1022C400
560,376,CASE-B,0,4,1,0,REQ,0,1,0,300,1011C400
560,377,CASE-B,0,8,6,0,REQ,0,1,0,300,0222C400
561,378,CASE-B,0,8,1,0,REQ,0,1,0,300,1022C400
561,379,CASE-B,0,0,5,0,REQ,0,1,0,300,2100C400
562,380,CASE-B,0,2,8,0,REQ,0,1,0,300,2220C400
562,381,CASE-B,0,6,7,0,REQ,1,1,0,300,1202C400
563,382,CASE-B,0,6,7,0,REQ,0,1,0,300,1202C400
563,383,CASE-B,0,7,4,0,REQ,1,1,0,300,1112C400
564,384,CASE-B,0,3,7,0,REQ,0,1,0,300,1201C400
564,385,CASE-B,0,8,5,0,REQ,0,1,0,300,2122C400
565,386,CASE-B,0,1,0,0,REQ,0,1,0,300,0010C400
565,387,CASE-B,0,0,7,0,REQ,0,1,0,300,1200C400
566,388,CASE-B,0,7,6,0,REQ,0,1,0,300,0212C400
566,389,CASE-B,0,4,0,0,REQ,1,1,0,300,0011C400
567,390,CASE-B,0,3,1,0,REQ,0,1,0,300,1001C400
567,391,CASE-B,0,4,3,0,REQ,1,1,0,300,0111C400
568,392,CASE-B,0,5,1,0,REQ,0,1,0,300,1021C400
568,393,CASE-B,0,7,2,0,REQ,1,1,0,300,2012C400
569,394,CASE-B,0,6,8,0,REQ,0,1,0,300,2202C400
569,395,CASE-B,0,7,5,0,REQ,1,1,0,300,2112C400
570,396,CASE-B,0,0,7,0,REQ,1,1,0,300,1200C400
570,397,CASE-B,0,5,6,0,REQ,0,1,0,300,0221C400
571,398,CASE-B,0,4,1,0,REQ,1,1,0,300,1011C400
571,399,CASE-B,0,7,4,0,REQ,1,1,0,300,1112C400
572,400,CASE-B,0,0,2,0,REQ,0,1,0,300,2000C400
572,401,CASE-B,0,1,5,0,REQ,1,1,0,300,2110C400
573,402,CASE-B,0,4,0,0,REQ,1,1,0,300,0011C400
573,403,CASE-B,0,5,0,0,REQ,0,1,0,300,0021C400
574,404,CASE-B,0,0,8,0,REQ,1,1,0,300,2200C400
574,405,CASE-B,0,7,0,0,REQ,0,1,0,300,0012C400
575,406,CASE-B,0,2,3,0,REQ,1,1,0,300,0120C400
575,407,CASE-B,0,4,2,0,REQ,0,1,0,300,2011C400
576,408,CASE-B,0,2,7,0,REQ,0,1,0,300,1220C400
576,409,CASE-B,0,6,8,0,REQ,0,1,0,300,2202C400
577,410,CASE-B,0,4,5,0,REQ,0,1,0,300,2111C400
577,411,CASE-B,0,1,5,0,REQ,0,1,0,300,2110C400
578,412,CASE-B,0,6,4,0,REQ,0,1,0,300,1102C400
578,413,CASE-B,0,7,4,0,REQ,0,1,0,300,1112C400
579,414,CASE-B,0,5,8,0,REQ,1,1,0,300,2221C400
579,415,CASE-B,0,7,3,0,REQ,0,1,0,300,0112C400
580,416,CASE-B,0,5,6,0,REQ,1,1,0,300,0221C400
580,417,CASE-B,0,8,5,0,REQ,1,1,0,300,2122C400
581,418,CASE-B,0,8,3,0,REQ,1,1,0,300,0122C400
581,419,CASE-B,0,1,5,0,REQ,0,1,0,300,2110C400
582,420,CASE-B,0,7,1,0,REQ,1,1,0,300,1012C400
582,421,CASE-B,0,2,5,0,REQ,0,1,0,300,2120C400
583,422,CASE-B,0,6,4,0,REQ,1,1,0,300,1102C400
583,423,CASE-B,0,2,0,0,REQ,1,1,0,300,0020C400
584,424,CASE-B,0,6,1,0,REQ,0,1,0,300,1002C400
584,425,CASE-B,0,0,4,0,REQ,1,1,0,300,1100C400
585,426,CASE-B,0,4,7,0,REQ,0,1,0,300,1211C400
585,427,CASE-B,0,6,3,0,REQ,1,1,0,300,0102C400
586,428,CASE-B,0,2,0,0,REQ,1,1,0,300,0020C400
586,429,CASE-B,0,8,1,0,REQ,1,1,0,300,1022C400
587,430,CASE-B,0,5,1,0,REQ,0,1,0,300,1021C400
587,431,CASE-B,0,6,3,0,REQ,0,1,0,300,0102C400
588,432,CASE-B,0,1,8,0,REQ,1,1,0,300,2210C400
588,433,CASE-B,0,2,7,0,REQ,0,1,0,300,1220C400
589,434,CASE-B,0,4,7,0,REQ,0,1,0,300,1211C400
589,435,CASE-B,0,6,1,0,REQ,1,1,0,300,1002C400
590,436,CASE-B,0,3,1,0,REQ,0,1,0,300,1001C400
590,437,CASE-B,0,5,2,0,REQ,0,1,0,300,2021C400
591,438,CASE-B,0,4,1,0,REQ,0,1,0,300,1011C400
591,439,CASE-B,0,7,4,0,REQ,1,1,0,300,1112C400
592,440,CASE-B,0,4,6,0,REQ,1,1,0,300,0211C400
592,441,CASE-B,0,0,1,0,REQ,1,1,0,300,1000C400
593,442,CASE-B,0,0,1,0,REQ,1,1,0,300,1000C400
593,443,CASE-B,0,4,6,0,REQ,0,1,0,300,0211C400
594,444,CASE-B,0,1,5,0,REQ,1,1,0,300,2110C400
594,445,CASE-B,0,0,8,0,REQ,1,1,0,300,2200C400
595,446,CASE-B,0,2,0,0,REQ,0,1,0,300,0020C400
595,447,CASE-B,0,5,3,0,REQ,1,1,0,300,0121C400
596,448,CASE-B,0,5,2,0,REQ,0,1,0,300,2021C400
596,449,CASE-B,0,1,4,0,REQ,0,1,0,300,1110C400
597,450,CASE-B,0,0,1,0,REQ,1,1,0,300,1000C400
597,451,CASE-B,0,8,0,0,REQ,0,1,0,300,0022C400
598,452,CASE-B,0,2,7,0,REQ,1,1,0,300,1220C400
598,453,CASE-B,0,8,5,0,REQ,1,1,0,300,2122C400
599,454,CASE-B,0,8,0,0,REQ,1,1,0,300,0022C400
599,455,CASE-B,0,6,1,0,REQ,1,1,0,300,1002C400
600,456,CASE-B,0,6,1,0,REQ,1,1,0,300,1002C400
600,457,CASE-B,0,5,4,0,REQ,0,1,0,300,1121C400
601,458,CASE-B,0,7,0,0,REQ,0,1,0,300,0012C400
601,459,CASE-B,0,1,3,0,REQ,0,1,0,300,0110C400
602,460,CASE-B,0,4,5,0,REQ,0,1,0,300,2111C400
602,461,CASE-B,0,6,1,0,REQ,1,1,0,300,1002C400
603,462,CASE-B,0,0,2,0,REQ,0,1,0,300,2000C400
603,463,CASE-B,0,6,2,0,REQ,1,1,0,300,2002C400
604,464,CASE-B,0,3,7,0,REQ,0,1,0,300,1201C400
604,465,CASE-B,0,5,6,0,REQ,0,1,0,300,0221C400
605,466,CASE-B,0,0,6,0,REQ,0,1,0,300,0200C400
605,467,CASE-B,0,3,2,0,REQ,0,1,0,300,2001C400
606,468,CASE-B,0,6,0,0,REQ,1,1,0,300,0002C400
606,469,CASE-B,0,5,4,0,REQ,1,1,0,300,1121C400
607,470,CASE-B,0,0,4,0,REQ,1,1,0,300,1100C400
607,471,CASE-B,0,4,2,0,REQ,0,1,0,300,2011C400
608,472,CASE-B,0,5,4,0,REQ,1,1,0,300,1121C400
608,473,CASE-B,0,8,3,0,REQ,0,1,0,300,0122C400
609,474,CASE-B,0,6,8,0,REQ,0,1,0,300,2202C400
609,475,CASE-B,0,8,5,0,REQ,0,1,0,300,2122C400
610,476,CASE-B,0,7,2,0,REQ,0,1,0,300,2012C400
610,477,CASE-B,0,1,2,0,REQ,1,1,0,300,2010C400
611,478,CASE-B,0,2,5,0,REQ,0,1,0,300,2120C400
611,479,CASE-B,0,3,1,0,REQ,0,1,0,300,1001C400
612,480,CASE-B,0,3,6,0,REQ,1,1,0,300,0201C400
612,481,CASE-B,0,8,7,0,REQ,0,1,0,300,1222C400
613,482,CASE-B,0,0,8,0,REQ,0,1,0,300,2200C400
613,483,CASE-B,0,3,1,0,REQ,1,1,0,300,1001C400
614,484,CASE-B,0,6,2,0,REQ,1,1,0,300,2002C400
614,485,CASE-B,0,5,7,0,REQ,1,1,0,300,1221C400
615,486,CASE-B,0,1,7,0,REQ,1,1,0,300,1210C400
615,487,CASE-B,0,4,2,0,REQ,1,1,0,300,2011C400
616,488,CASE-B,0,8,6,0,REQ,1,1,0,300,0222C400
616,489,CASE-B,0,0,5,0,REQ,0,1,0,300,2100C400
617,490,CASE-B,0,3,6,0,REQ,0,1,0,300,0201C400
617,491,CASE-B,0,6,2,0,REQ,0,1,0,300,2002C400
618,492,CASE-B,0,5,4,0,REQ,1,1,0,300,1121C400
618,493,CASE-B,0,1,8,0,REQ,1,1,0,300,2210C400
619,494,CASE-B,0,8,5,0,REQ,0,1,0,300,2122C400
619,495,CASE-B,0,7,8,0,REQ,0,1,0,300,2212C400
620,496,CASE-B,0,3,2,0,REQ,1,1,0,300,2001C400
620,497,CASE-B,0,5,0,0,REQ,1,1,0,300,0021C400
621,498,CASE-B,0,1,0,0,REQ,1,1,0,300,0010C400
621,499,CASE-B,0,0,2,0,REQ,1,1,0,300,2000C400
622,500,CASE-B,0,4,6,0,REQ,0,1,0,300,0211C400
622,501,CASE-B,0,2,4,0,REQ,1,1,0,300,1120C400
623,502,CASE-B,0,4,0,0,REQ,0,1,0,300,0011C400
623,503,CASE-B,0,1,5,0,REQ,1,1,0,300,2110C400
624,504,CASE-B,0,1,2,0,REQ,1,1,0,300,2010C400
624,505,CASE-B,0,8,5,0,REQ,0,1,0,300,2122C400
625,506,CASE-B,0,0,3,0,REQ,1,1,0,300,0100C400
625,507,CASE-B,0,8,3,0,REQ,1,1,0,300,0122C400
626,508,CASE-B,0,4,0,0,REQ,1,1,0,300,0011C400
626,509,CASE-B,0,8,2,0,REQ,1,1,0,300,2022C400
627,510,CASE-B,0,2,8,0,REQ,1,1,0,300,2220C400
627,511,CASE-B,0,5,6,0,REQ,1,1,0,300,0221C400
628,512,CASE-B,0,0,4,0,REQ,1,1,0,300,1100C400
628,513,CASE-B,0,5,2,0,REQ,0,1,0,300,2021C400
629,514,CASE-B,0,8,7,0,REQ,0,1,0,300,1222C400
629,515,CASE-B,0,1,0,0,REQ,0,1,0,300,0010C400
630,516,CASE-B,0,6,1,0,REQ,0,1,0,300,1002C400
630,517,CASE-B,0,5,1,0,REQ,0,1,0,300,1021C400
631,518,CASE-B,0,1,5,0,REQ,0,1,0,300,2110C400
631,519,CASE-B,0,0,3,0,REQ,0,1,0,300,0100C400
632,520,CASE-B,0,8,4,0,REQ,1,1,0,300,1122C400
632,521,CASE-B,0,1,8,0,REQ,1,1,0,300,2210C400
633,522,CASE-B,0,1,4,0,REQ,1,1,0,300,1110C400
633,523,CASE-B,0,8,6,0,REQ,1,1,0,300,0222C400
634,524,CASE-B,0,5,3,0,REQ,1,1,0,300,0121C400
634,525,CASE-B,0,2,5,0,REQ,1,1,0,300,2120C400
635,526,CASE-B,0,8,4,0,REQ,0,1,0,300,1122C400
635,527,CASE-B,0,0,7,0,REQ,0,1,0,300,1200C400
636,528,CASE-B,0,2,3,0,REQ,0,1,0,300,0120C400
636,529,CASE-B,0,7,0,0,REQ,1,1,0,300,0012C400
637,530,CASE-B,0,2,8,0,REQ,1,1,0,300,2220C400
637,531,CASE-B,0,0,7,0,REQ,1,1,0,300,1200C400
638,532,CASE-B,0,5,2,0,REQ,0,1,0,300,2021C400
638,533,CASE-B,0,3,7,0,REQ,1,1,0,300,1201C400
639,534,CASE-B,0,0,6,0,REQ,1,1,0,300,0200C400
639,535,CASE-B,0,5,1,0,REQ,0,1,0,300,1021C400
640,536,CASE-B,0,3,8,0,REQ,0,1,0,300,2201C400
640,537,CASE-B,0,2,1,0,REQ,0,1,0,300,1020C400
641,538,CASE-B,0,0,4,0,REQ,0,1,0,300,1100C400
641,539,CASE-B,0,3,2,0,REQ,1,1,0,300,2001C400
642,540,CASE-B,0,3,7,0,REQ,1,1,0,300,1201C400
642,541,CASE-B,0,7,2,0,REQ,1,1,0,300,2012C400
643,542,CASE-B,0,5,4,0,REQ,0,1,0,300,1121C400
643,543,CASE-B,0,1,2,0,REQ,0,1,0,300,2010C400
644,544,CASE-B,0,4,7,0,REQ,1,1,0,300,1211C400
644,545,CASE-B,0,5,0,0,REQ,0,1,0,300,0021C400
645,546,CASE-B,0,3,4,0,REQ,1,1,0,300,1101C400
645,547,CASE-B,0,8,5,0,REQ,0,1,0,300,2122C400
646,548,CASE-B,0,8,6,0,REQ,1,1,0,300,0222C400
646,549,CASE-B,0,2,1,0,REQ,1,1,0,300,1020C400
